"record_type","run_id","run_number","run_attempt","event","workflow_name","workflow_id","workflow_path","run_status","run_conclusion","run_terminal","head_branch","ref_name","head_sha","source_sha","source_sha_basis","observed_pull_request_head_sha","merge_sha","merge_ref","merge_sha_basis","referenced_workflows_json","referenced_workflow_evidence_issues_json","run_created_at","run_started_at","run_updated_at","run_api_completed_at","jobs_expected","jobs_observed","jobs_complete","malformed_job_entries","attempt_match","executed_timing_complete","attempt_freshness_state","completion_state","all_jobs_completed_at","run_lifetime_ms","run_lifetime_state","attempt_wall_ms","fresh_attempt_wall_ms","execution_sum_ms","execution_partial_sum_ms","fresh_execution_partial_sum_ms","stale_execution_partial_sum_ms","fresh_execution_unknown_jobs","stale_execution_unknown_jobs","fresh_executed_jobs","stale_executed_jobs","freshness_unknown_jobs","execution_unknown_jobs","execution_unobserved_jobs","skipped_jobs","pre_start_ms","pre_start_state","max_job_duration_ms","max_job_name","critical_path_ms","critical_path_state","required_gate_completed_at","required_gate_state","job_id","job_attempt","job_name","job_status","job_conclusion","runner_name","runner_group_name","runner_id","job_started_at","job_completed_at","job_duration_ms","job_duration_state","job_freshness_state","step_count","timed_step_count","steps_json"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558150","1","Rust · velnor-client · github-hosted — rust-velnor-client","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:05Z","unknown","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558175","1","Rust · velnor-model · velnor — rust-velnor-model","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558245","1","Rust · Rust production topology · github-hosted — rust-production-topology","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:05Z","unknown","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558362","1","Rust · velnor-render · velnor — rust-velnor-render","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558377","1","Rust · Rust dependency policy · velnor — rust-policy","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558382","1","Rust · Rust production topology · velnor — rust-production-topology","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558396","1","Rust · velnor-control · velnor — rust-velnor-control","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558434","1","Rust · velnor-client · velnor — rust-velnor-client","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558437","1","Rust · velnor-workflow-contract · velnor — rust-velnor-workflow-contract","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127558518","1","Rust · unit-collector · velnor — rust-unit-collector","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127559360","1","ci-required","completed","failure","GitHub Actions 1000087945","GitHub Actions","1000087945","2026-09-20T18:35:09Z","2026-09-20T18:35:14Z","5000","observed","fresh","3","3","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T18:35:10Z"",""completed_at"":""2026-09-20T18:35:10Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":2,""name"":""Validate generated stack results"",""status"":""completed"",""conclusion"":""failure"",""started_at"":""2026-09-20T18:35:10Z"",""completed_at"":""2026-09-20T18:35:10Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":3,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T18:35:10Z"",""completed_at"":""2026-09-20T18:35:11Z"",""duration_ms"":1000,""duration_state"":""observed""}]"
"job","35529376700","1224","1","pull_request","CI / PR · pull_request · 980/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","refactor/holla-parity","unknown","8202ee3f78f6e70a82b0a1912162c556a9394ee2","unknown","unknown.pull_request_source_not_proven","57a53bb0a3ea137a46f218eff74d40ede7dd04d6","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""sha"":""8b9b26969c4b09a060a5c3211f74930acaa6f8c2"",""ref"":""refs/pull/980/merge""}]","[]","2026-09-20T18:32:14Z","2026-09-20T18:32:14Z","2026-09-20T18:35:20Z","unknown","39","39","true","0","true","false","unknown_job_freshness","unknown_job_timestamps","unknown","unknown","unknown_initial_attempt_timing","unknown","185000","unknown","168000","168000","unknown","0","0","3","0","1","1","0","35","0","unclassified","160000","Prepare renderer (ubuntu-24.04)","unknown","not_computed_without_dependency_graph","2026-09-20T18:35:14Z","observed","106127559624","1","Rust · velnor-tools · velnor — rust-velnor-tools","completed","skipped","unknown","unknown","unknown","2026-09-20T18:35:06Z","2026-09-20T18:35:06Z","0","skipped","not_applicable_skipped","0","0","[]"
